window,team,cell_x,cell_y,x_center,y_center,count
whole,dire,52,68,3125.0,7125.0,1
whole,dire,52,69,3125.0,7375.0,2
whole,dire,52,73,3125.0,8375.0,1
whole,dire,53,40,3375.0,125.0,106
whole,dire,53,41,3375.0,375.0,7
whole,dire,53,42,3375.0,625.0,5
whole,dire,53,43,3375.0,875.0,5
whole,dire,53,44,3375.0,1125.0,2
whole,dire,53,45,3375.0,1375.0,11
whole,dire,53,46,3375.0,1625.0,3
whole,dire,53,47,3375.0,1875.0,5
whole,dire,53,48,3375.0,2125.0,4
whole,dire,53,49,3375.0,2375.0,11
whole,dire,53,50,3375.0,2625.0,18
whole,dire,53,51,3375.0,2875.0,17
whole,dire,53,52,3375.0,3125.0,9
whole,dire,53,53,3375.0,3375.0,2
whole,dire,53,59,3375.0,4875.0,3
whole,dire,53,60,3375.0,5125.0,2
whole,dire,53,61,3375.0,5375.0,3
whole,dire,53,62,3375.0,5625.0,32
whole,dire,53,63,3375.0,5875.0,56
whole,dire,53,64,3375.0,6125.0,6
whole,dire,54,40,3625.0,125.0,317
whole,dire,54,41,3625.0,375.0,56
whole,dire,54,42,3625.0,625.0,119
whole,dire,54,43,3625.0,875.0,94
whole,dire,54,44,3625.0,1125.0,21
whole,dire,54,45,3625.0,1375.0,5
whole,dire,54,46,3625.0,1625.0,6
whole,dire,54,47,3625.0,1875.0,1
whole,dire,54,48,3625.0,2125.0,2
whole,dire,54,49,3625.0,2375.0,7
whole,dire,54,50,3625.0,2625.0,24
whole,dire,54,51,3625.0,2875.0,12
whole,dire,54,52,3625.0,3125.0,14
whole,dire,54,53,3625.0,3375.0,5
whole,dire,54,54,3625.0,3625.0,3
whole,dire,54,56,3625.0,4125.0,5
whole,dire,54,57,3625.0,4375.0,3
whole,dire,54,58,3625.0,4625.0,3
whole,dire,54,60,3625.0,5125.0,1
whole,dire,54,61,3625.0,5375.0,9
whole,dire,54,62,3625.0,5625.0,21
whole,dire,54,63,3625.0,5875.0,17
whole,dire,54,64,3625.0,6125.0,4
whole,dire,54,68,3625.0,7125.0,1
whole,dire,55,40,3875.0,125.0,1012
whole,dire,55,41,3875.0,375.0,693
whole,dire,55,42,3875.0,625.0,449
whole,dire,55,43,3875.0,875.0,86
whole,dire,55,44,3875.0,1125.0,3
whole,dire,55,45,3875.0,1375.0,2
whole,dire,55,46,3875.0,1625.0,8
whole,dire,55,47,3875.0,1875.0,2
whole,dire,55,48,3875.0,2125.0,1
whole,dire,55,49,3875.0,2375.0,6
whole,dire,55,50,3875.0,2625.0,2
whole,dire,55,51,3875.0,2875.0,5
whole,dire,55,52,3875.0,3125.0,14
whole,dire,55,53,3875.0,3375.0,14
whole,dire,55,54,3875.0,3625.0,8
whole,dire,55,55,3875.0,3875.0,6
whole,dire,55,56,3875.0,4125.0,6
whole,dire,55,57,3875.0,4375.0,6
whole,dire,55,58,3875.0,4625.0,2
whole,dire,55,59,3875.0,4875.0,3
whole,dire,55,60,3875.0,5125.0,4
whole,dire,55,61,3875.0,5375.0,2
whole,dire,55,62,3875.0,5625.0,10
whole,dire,55,63,3875.0,5875.0,5
whole,dire,55,64,3875.0,6125.0,1
whole,dire,55,65,3875.0,6375.0,2
whole,dire,56,40,4125.0,125.0,4500
whole,dire,56,41,4125.0,375.0,1223
whole,dire,56,42,4125.0,625.0,150
whole,dire,56,43,4125.0,875.0,43
whole,dire,56,44,4125.0,1125.0,4
whole,dire,56,45,4125.0,1375.0,1
whole,dire,56,46,4125.0,1625.0,3
whole,dire,56,50,4125.0,2625.0,4
whole,dire,56,51,4125.0,2875.0,2
whole,dire,56,52,4125.0,3125.0,4
whole,dire,56,53,4125.0,3375.0,11
whole,dire,56,54,4125.0,3625.0,52
whole,dire,56,55,4125.0,3875.0,10
whole,dire,56,56,4125.0,4125.0,6
whole,dire,56,57,4125.0,4375.0,1
whole,dire,56,58,4125.0,4625.0,2
whole,dire,56,60,4125.0,5125.0,3
whole,dire,56,61,4125.0,5375.0,3
whole,dire,56,62,4125.0,5625.0,3
whole,dire,56,63,4125.0,5875.0,1
whole,dire,57,40,4375.0,125.0,10829
whole,dire,57,41,4375.0,375.0,245
whole,dire,57,42,4375.0,625.0,53
whole,dire,57,43,4375.0,875.0,16
whole,dire,57,44,4375.0,1125.0,9
whole,dire,57,46,4375.0,1625.0,3
whole,dire,57,49,4375.0,2375.0,3
whole,dire,57,50,4375.0,2625.0,1
whole,dire,57,52,4375.0,3125.0,1
whole,dire,57,53,4375.0,3375.0,7
whole,dire,57,54,4375.0,3625.0,13
whole,dire,57,55,4375.0,3875.0,13
whole,dire,57,56,4375.0,4125.0,2
whole,dire,57,57,4375.0,4375.0,3
whole,dire,57,58,4375.0,4625.0,4
whole,dire,57,59,4375.0,4875.0,2
whole,dire,57,60,4375.0,5125.0,5
whole,dire,57,62,4375.0,5625.0,1
whole,dire,58,40,4625.0,125.0,289
whole,dire,58,41,4625.0,375.0,176
whole,dire,58,42,4625.0,625.0,14
whole,dire,58,43,4625.0,875.0,10
whole,dire,58,44,4625.0,1125.0,3
whole,dire,58,46,4625.0,1625.0,1
whole,dire,58,47,4625.0,1875.0,1
whole,dire,58,52,4625.0,3125.0,1
whole,dire,58,53,4625.0,3375.0,3
whole,dire,58,54,4625.0,3625.0,6
whole,dire,58,55,4625.0,3875.0,5
whole,dire,58,56,4625.0,4125.0,8
whole,dire,58,57,4625.0,4375.0,1
whole,dire,58,58,4625.0,4625.0,7
whole,dire,58,59,4625.0,4875.0,14
whole,dire,58,60,4625.0,5125.0,6
whole,dire,58,61,4625.0,5375.0,1
whole,dire,58,62,4625.0,5625.0,1
whole,dire,58,63,4625.0,5875.0,1
whole,dire,59,40,4875.0,125.0,78
whole,dire,59,41,4875.0,375.0,83
whole,dire,59,42,4875.0,625.0,13
whole,dire,59,43,4875.0,875.0,3
whole,dire,59,44,4875.0,1125.0,6
whole,dire,59,46,4875.0,1625.0,2
whole,dire,59,47,4875.0,1875.0,1
whole,dire,59,48,4875.0,2125.0,1
whole,dire,59,51,4875.0,2875.0,1
whole,dire,59,52,4875.0,3125.0,2
whole,dire,59,53,4875.0,3375.0,3
whole,dire,59,54,4875.0,3625.0,3
whole,dire,59,55,4875.0,3875.0,2
whole,dire,59,56,4875.0,4125.0,6
whole,dire,59,57,4875.0,4375.0,5
whole,dire,59,58,4875.0,4625.0,18
whole,dire,59,59,4875.0,4875.0,2
whole,dire,59,60,4875.0,5125.0,4
whole,dire,59,61,4875.0,5375.0,2
whole,dire,59,62,4875.0,5625.0,2
whole,dire,59,63,4875.0,5875.0,1
whole,dire,59,67,4875.0,6875.0,1
whole,dire,60,40,5125.0,125.0,11
whole,dire,60,41,5125.0,375.0,16
whole,dire,60,42,5125.0,625.0,18
whole,dire,60,43,5125.0,875.0,12
whole,dire,60,44,5125.0,1125.0,2
whole,dire,60,46,5125.0,1625.0,1
whole,dire,60,47,5125.0,1875.0,7
whole,dire,60,52,5125.0,3125.0,1
whole,dire,60,53,5125.0,3375.0,1
whole,dire,60,54,5125.0,3625.0,3
whole,dire,60,55,5125.0,3875.0,2
whole,dire,60,56,5125.0,4125.0,9
whole,dire,60,57,5125.0,4375.0,9
whole,dire,60,58,5125.0,4625.0,16
whole,dire,60,59,5125.0,4875.0,2
whole,dire,60,60,5125.0,5125.0,1
whole,dire,60,61,5125.0,5375.0,7
whole,dire,60,62,5125.0,5625.0,1
whole,dire,60,63,5125.0,5875.0,1
whole,dire,60,64,5125.0,6125.0,4
whole,dire,60,65,5125.0,6375.0,1
whole,dire,61,40,5375.0,125.0,1
whole,dire,61,41,5375.0,375.0,2
whole,dire,61,42,5375.0,625.0,1
whole,dire,61,43,5375.0,875.0,3
whole,dire,61,44,5375.0,1125.0,6
whole,dire,61,45,5375.0,1375.0,6
whole,dire,61,46,5375.0,1625.0,1
whole,dire,61,47,5375.0,1875.0,2
whole,dire,61,48,5375.0,2125.0,3
whole,dire,61,50,5375.0,2625.0,2
whole,dire,61,51,5375.0,2875.0,1
whole,dire,61,52,5375.0,3125.0,2
whole,dire,61,53,5375.0,3375.0,1
whole,dire,61,55,5375.0,3875.0,6
whole,dire,61,56,5375.0,4125.0,2
whole,dire,61,57,5375.0,4375.0,5
whole,dire,61,58,5375.0,4625.0,3
whole,dire,61,61,5375.0,5375.0,5
whole,dire,61,63,5375.0,5875.0,1
whole,dire,61,64,5375.0,6125.0,5
whole,dire,61,65,5375.0,6375.0,1
whole,dire,62,40,5625.0,125.0,1
whole,dire,62,45,5625.0,1375.0,3
whole,dire,62,46,5625.0,1625.0,5
whole,dire,62,47,5625.0,1875.0,4
whole,dire,62,48,5625.0,2125.0,2
whole,dire,62,51,5625.0,2875.0,2
whole,dire,62,54,5625.0,3625.0,2
whole,dire,62,56,5625.0,4125.0,2
whole,dire,62,57,5625.0,4375.0,3
whole,dire,62,58,5625.0,4625.0,1
whole,dire,62,61,5625.0,5375.0,2
whole,dire,62,63,5625.0,5875.0,2
whole,dire,63,40,5875.0,125.0,7
whole,dire,63,44,5875.0,1125.0,1
whole,dire,63,45,5875.0,1375.0,3
whole,dire,63,46,5875.0,1625.0,4
whole,dire,63,47,5875.0,1875.0,1
whole,dire,63,48,5875.0,2125.0,8
whole,dire,63,49,5875.0,2375.0,1
whole,dire,63,50,5875.0,2625.0,5
whole,dire,63,51,5875.0,2875.0,5
whole,dire,63,53,5875.0,3375.0,6
whole,dire,63,54,5875.0,3625.0,2
whole,dire,63,55,5875.0,3875.0,1
whole,dire,63,56,5875.0,4125.0,2
whole,dire,63,58,5875.0,4625.0,2
whole,dire,63,59,5875.0,4875.0,1
whole,dire,63,61,5875.0,5375.0,2
whole,dire,63,63,5875.0,5875.0,3
whole,dire,63,64,5875.0,6125.0,4
whole,dire,64,40,6125.0,125.0,23
whole,dire,64,41,6125.0,375.0,21
whole,dire,64,42,6125.0,625.0,5
whole,dire,64,43,6125.0,875.0,4
whole,dire,64,44,6125.0,1125.0,3
whole,dire,64,45,6125.0,1375.0,6
whole,dire,64,46,6125.0,1625.0,9
whole,dire,64,47,6125.0,1875.0,11
whole,dire,64,48,6125.0,2125.0,5
whole,dire,64,49,6125.0,2375.0,8
whole,dire,64,50,6125.0,2625.0,9
whole,dire,64,51,6125.0,2875.0,21
whole,dire,64,52,6125.0,3125.0,19
whole,dire,64,53,6125.0,3375.0,7
whole,dire,64,54,6125.0,3625.0,5
whole,dire,64,55,6125.0,3875.0,1
whole,dire,64,56,6125.0,4125.0,3
whole,dire,64,57,6125.0,4375.0,4
whole,dire,64,59,6125.0,4875.0,3
whole,dire,64,61,6125.0,5375.0,2
whole,dire,65,40,6375.0,125.0,76
whole,dire,65,41,6375.0,375.0,7
whole,dire,65,42,6375.0,625.0,9
whole,dire,65,43,6375.0,875.0,8
whole,dire,65,44,6375.0,1125.0,5
whole,dire,65,45,6375.0,1375.0,4
whole,dire,65,46,6375.0,1625.0,6
whole,dire,65,47,6375.0,1875.0,5
whole,dire,65,48,6375.0,2125.0,14
whole,dire,65,49,6375.0,2375.0,12
whole,dire,65,50,6375.0,2625.0,10
whole,dire,65,51,6375.0,2875.0,36
whole,dire,65,52,6375.0,3125.0,19
whole,dire,65,53,6375.0,3375.0,5
whole,dire,65,54,6375.0,3625.0,5
whole,dire,65,55,6375.0,3875.0,2
whole,dire,65,56,6375.0,4125.0,3
whole,dire,65,58,6375.0,4625.0,1
whole,dire,65,61,6375.0,5375.0,1
whole,dire,65,62,6375.0,5625.0,1
whole,dire,65,63,6375.0,5875.0,1
whole,dire,66,40,6625.0,125.0,17
whole,dire,66,41,6625.0,375.0,17
whole,dire,66,42,6625.0,625.0,7
whole,dire,66,43,6625.0,875.0,4
whole,dire,66,44,6625.0,1125.0,6
whole,dire,66,45,6625.0,1375.0,4
whole,dire,66,46,6625.0,1625.0,6
whole,dire,66,47,6625.0,1875.0,2
whole,dire,66,48,6625.0,2125.0,2
whole,dire,66,49,6625.0,2375.0,1
whole,dire,66,50,6625.0,2625.0,1
whole,dire,66,51,6625.0,2875.0,7
whole,dire,66,52,6625.0,3125.0,11
whole,dire,66,53,6625.0,3375.0,2
whole,dire,66,54,6625.0,3625.0,3
whole,dire,66,58,6625.0,4625.0,1
whole,dire,66,62,6625.0,5625.0,1
whole,dire,66,64,6625.0,6125.0,3
whole,dire,67,40,6875.0,125.0,2
whole,dire,67,41,6875.0,375.0,10
whole,dire,67,42,6875.0,625.0,3
whole,dire,67,43,6875.0,875.0,2
whole,dire,67,44,6875.0,1125.0,1
whole,dire,67,45,6875.0,1375.0,1
whole,dire,67,48,6875.0,2125.0,2
whole,dire,67,50,6875.0,2625.0,1
whole,dire,67,54,6875.0,3625.0,1
whole,dire,67,64,6875.0,6125.0,1
whole,dire,67,65,6875.0,6375.0,1
whole,dire,68,40,7125.0,125.0,1
whole,dire,68,41,7125.0,375.0,14
whole,dire,68,42,7125.0,625.0,5
whole,dire,68,43,7125.0,875.0,1
whole,dire,68,49,7125.0,2375.0,7
whole,dire,68,58,7125.0,4625.0,1
whole,dire,68,65,7125.0,6375.0,1
whole,dire,69,40,7375.0,125.0,1
whole,dire,69,41,7375.0,375.0,20
whole,dire,69,42,7375.0,625.0,35
whole,dire,69,43,7375.0,875.0,8
whole,dire,69,47,7375.0,1875.0,2
whole,dire,69,48,7375.0,2125.0,28
whole,dire,69,49,7375.0,2375.0,4
whole,dire,69,51,7375.0,2875.0,3
whole,dire,69,55,7375.0,3875.0,1
whole,dire,69,58,7375.0,4625.0,1
whole,dire,70,40,7625.0,125.0,13
whole,dire,70,41,7625.0,375.0,78
whole,dire,70,42,7625.0,625.0,127
whole,dire,70,43,7625.0,875.0,40
whole,dire,70,47,7625.0,1875.0,69
whole,dire,70,48,7625.0,2125.0,7
whole,dire,71,40,7875.0,125.0,946
whole,dire,71,41,7875.0,375.0,885
whole,dire,71,42,7875.0,625.0,728
whole,dire,71,43,7875.0,875.0,678
whole,dire,71,44,7875.0,1125.0,86
whole,dire,71,45,7875.0,1375.0,91
whole,dire,71,46,7875.0,1625.0,256
whole,dire,71,47,7875.0,1875.0,45
whole,dire,72,40,8125.0,125.0,5591
whole,dire,72,41,8125.0,375.0,4556
whole,dire,72,42,8125.0,625.0,3174
whole,dire,72,43,8125.0,875.0,3810
whole,dire,72,44,8125.0,1125.0,2389
whole,dire,72,45,8125.0,1375.0,1187
whole,dire,72,46,8125.0,1625.0,124
whole,dire,72,47,8125.0,1875.0,1
whole,dire,73,40,8375.0,125.0,181
whole,dire,73,41,8375.0,375.0,191
whole,dire,73,42,8375.0,625.0,191
whole,dire,73,43,8375.0,875.0,649
whole,dire,73,44,8375.0,1125.0,10463
whole,dire,73,45,8375.0,1375.0,8639
whole,dire,73,46,8375.0,1625.0,18
whole,dire,73,47,8375.0,1875.0,2
whole,dire,73,49,8375.0,2375.0,1
whole,dire,74,40,8625.0,125.0,3
whole,dire,74,42,8625.0,625.0,2
whole,dire,74,43,8625.0,875.0,4
whole,dire,74,44,8625.0,1125.0,351
whole,dire,74,45,8625.0,1375.0,596
whole,dire,74,46,8625.0,1625.0,9
whole,dire,74,47,8625.0,1875.0,6
whole,dire,74,48,8625.0,2125.0,3
whole,dire,74,49,8625.0,2375.0,9
whole,dire,75,43,8875.0,875.0,1
whole,dire,75,45,8875.0,1375.0,2
whole,dire,75,46,8875.0,1625.0,2
whole,dire,75,47,8875.0,1875.0,3
whole,dire,75,48,8875.0,2125.0,1
whole,dire,75,49,8875.0,2375.0,2
whole,dire,76,45,9125.0,1375.0,2
whole,dire,76,46,9125.0,1625.0,2
whole,dire,76,47,9125.0,1875.0,2
whole,dire,77,47,9375.0,1875.0,1
whole,dire,78,44,9625.0,1125.0,1
whole,dire,78,45,9625.0,1375.0,1
